"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"860940574018371584","https://twitter.com/manelbutterfly/status/860940574018371584","Last keynote amazing #dmxpen #jsconfeu (@ Glashaus der Arena in Berlin, Germany) https://t.co/WRyWEOxdLO https://t.co/Ajgg0ue2n3","2017-05-06 19:33 +0000","418.0","2.0","0.004784688995215311","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"860933324654628864","https://twitter.com/manelbutterfly/status/860933324654628864","Here we go paarrttryyy 😎😍😍🎇🎆🎉 @ Berlin, Germany https://t.co/OpwP10laxb","2017-05-06 19:04 +0000","341.0","6.0","0.017595307917888565","1.0","0.0","1.0","0.0","4.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"860880450616774657","https://twitter.com/manelbutterfly/status/860880450616774657","Look we got a snow man today with #a-painter #webvr @mozilla booth in #jsconfeu 😎⛄☃️🌲 https://t.co/p43FdtmWZD","2017-05-06 15:34 +0000","638.0","13.0","0.02037617554858934","1.0","0.0","2.0","0.0","3.0","0.0","3.0","0.0","0","0","0","0","0","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"860815428125208577","https://twitter.com/manelbutterfly/status/860815428125208577","@rustlang Q&amp;A session happening now come and ask questions to @Argorak and @slsoftworks about #Rust in #jsconfeu https://t.co/EhXax2jAz9","2017-05-06 11:16 +0000","366.0","6.0","0.01639344262295082","0.0","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"860813473634283520","https://twitter.com/manelbutterfly/status/860813473634283520","If you are interested about @rustlang come to our booth @mozilla in #jsconfeu we have Q&amp;À session happening now welcome ! 😸😻😻 Plushies! Here https://t.co/5FOBzRbIXS","2017-05-06 11:08 +0000","433.0","9.0","0.020785219399538105","0.0","0.0","4.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"860789325444919296","https://twitter.com/manelbutterfly/status/860789325444919296","Our lovely @mozTechSpeakers @AnjanaVakil talking about immutable data structures for functional JS #jsconfeu 😍😎 https://t.co/69l9eRPcl4","2017-05-06 09:32 +0000","442.0","16.0","0.03619909502262444","1.0","0.0","8.0","4.0","1.0","0.0","0.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"860785297856098305","https://twitter.com/manelbutterfly/status/860785297856098305","https://t.co/op9k8P3Va8 nice opening for keynote 😎😎😍 #jsconfeu","2017-05-06 09:16 +0000","340.0","8.0","0.023529411764705882","2.0","0.0","1.0","1.0","1.0","0.0","1.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"860771281263841280","https://twitter.com/manelbutterfly/status/860771281263841280","""JSConf Europe Keynote 2017"" : https://t.co/xFmm1Whu4j via @YouTube","2017-05-06 08:20 +0000","194.0","1.0","0.005154639175257732","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"860770254607319041","https://twitter.com/manelbutterfly/status/860770254607319041","Nice list of sponsors @mozilla #jsconfeu 😻 https://t.co/pMk91kD470","2017-05-06 08:16 +0000","175.0","8.0","0.045714285714285714","0.0","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"860767316379705344","https://twitter.com/manelbutterfly/status/860767316379705344","😻😺😎😎 hey people it's a conf not party don't misunderstood but that's​ how we should start big… https://t.co/wRmxqtDFY2","2017-05-06 08:04 +0000","76.0","2.0","0.02631578947368421","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"860759496620216320","https://twitter.com/manelbutterfly/status/860759496620216320","Here we start first day #jsconfeu with @mozTechSpeakers 💕😻😻 https://t.co/elz0TXQXRT","2017-05-06 07:33 +0000","108.0","5.0","0.046296296296296294","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","18","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"860757609451749376","https://twitter.com/manelbutterfly/status/860757609451749376","Hey lovely people come to visit our booth and if you want Dino or t-shirt just you need to come to our Q&amp;A session 😻😸 welcome 💕 #jsconfeu https://t.co/80MvitciOb","2017-05-06 07:26 +0000","377.0","31.0","0.08222811671087533","1.0","0.0","4.0","2.0","3.0","0.0","5.0","0.0","0","0","0","0","0","16","16","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"860748867226284033","https://twitter.com/manelbutterfly/status/860748867226284033","I'm at Jsconf Eu 2017 in Berlin w/ @slsoftworks @lakatos88 @ioana_cis @gabriel_micko https://t.co/LrG6lsxfiu https://t.co/AYGVIyBlOd","2017-05-06 06:51 +0000","156.0","10.0","0.0641025641025641","0.0","0.0","5.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","5","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"860514458896093185","https://twitter.com/manelbutterfly/status/860514458896093185","Omg this is the best A-painter I have seen today 😺😻😻🙉 #cssconfeu #WebVR @mozilla booth https://t.co/7gbpcGw3Tk","2017-05-05 15:20 +0000","1661.0","39.0","0.023479831426851294","5.0","0.0","8.0","0.0","1.0","3.0","0.0","0.0","0","0","0","0","0","22","22","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"860503925954408448","https://twitter.com/manelbutterfly/status/860503925954408448","Web lovers come and keep in touch by subscribing to @MozDevNet newsletter 😻🗣️👥 #cssconfeu https://t.co/URiYl5Cem2","2017-05-05 14:38 +0000","119.0","3.0","0.025210084033613446","0.0","0.0","1.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"860474978420109312","https://twitter.com/manelbutterfly/status/860474978420109312","I loved the @datasketches their sketching designing with code and beautiful data visualization is great 😻 #cssconfeu https://t.co/LQgaa4Ptf8","2017-05-05 12:43 +0000","191.0","4.0","0.020942408376963352","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"860459759417389056","https://twitter.com/manelbutterfly/status/860459759417389056","Someone trying to draw Firefox logo with A-painter looks interesting try 😸😻 #cssconfeu https://t.co/A1ClwYHxKY","2017-05-05 11:42 +0000","296.0","14.0","0.0472972972972973","0.0","0.0","2.0","0.0","3.0","1.0","0.0","0.0","0","0","0","0","0","8","8","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"860441970702995456","https://twitter.com/manelbutterfly/status/860441970702995456","@rachelandrew suggest to learn about CSS the best way is to start by contribution, find bugs raise them and open GitHub issues #cssconfeu https://t.co/LD1P99nXce","2017-05-05 10:32 +0000","82.0","5.0","0.06097560975609756","0.0","0.0","0.0","1.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"860437441286746112","https://twitter.com/manelbutterfly/status/860437441286746112","If you are CSS enthusiastic you should try to play with this new experimental implementation ""grid system"" by @rachelandrew 👌🙌 #cssconfeu https://t.co/vbigFvF9q6","2017-05-05 10:14 +0000","213.0","6.0","0.028169014084507043","0.0","0.0","3.0","2.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"860435083777462273","https://twitter.com/manelbutterfly/status/860435083777462273","I am so glad to attend in the first time @rachelandrew 😻👌👏💕 #cssconfeu https://t.co/ZtTGLHZJF0","2017-05-05 10:04 +0000","169.0","9.0","0.05325443786982249","0.0","0.0","3.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
